,Smiles_A,Smiles_B,natoms,Ea_DFT,Ea_nn,Diff_MolA,Eb_DFT,Eb_nn,Diff_molB,Diff_abi,Diff_NN,Diff_NN_abi
329,CCOC(CC#N)=O,CCO/C(/O)=C/C#N,8.0,-1568.2380820685487,-1568.247934753418,0.009852684869201767,-1547.5122818313885,-1546.793104408264,-0.7191774231243926,20.72580023716023,21.454830345153823,0.7290301079935944
330,N#CC(CCCC1)C1=O,N#CC(CCCC1)=C1O,9.0,-1916.7915441490193,-1916.5474694595337,-0.24407468948561473,-1913.637392853027,-1913.4160632247924,-0.22132962823457092,3.1541512959922784,3.1314062347412346,-0.022745061251043808
331,N#CC(CCC1)C1=O,N#CC(CCC1)=C1O,8.0,-1620.7088827235734,-1620.5644819335937,-0.14440078997972705,-1615.7453472749964,-1615.890772796631,0.14542552163447908,4.963535448576977,4.673709136962771,-0.28982631161420613
332,CCOC(CC(C(C)=O)=O)=O,CCOC(/C=C(/C(C)=O)\O)=O,11.0,-2193.3043365164176,-2193.2887943572996,-0.015542159118012933,-2188.0322273599704,-2187.7765481872557,-0.2556791727147356,5.272109156447186,5.512246170043909,0.24013701359672268
333,CCOC(C(C(CCCC1)C1=O)=O)=O,CCOC(/C(/O)=C(\CCCC1)/C1=O)=O,14.0,-2938.9633120427293,-2937.4830216751097,-1.4802903676195456,-2931.560808073928,-2930.5020161361695,-1.0587919377585422,7.402503968801284,6.9810055389402805,-0.4214984298610034
334,N=C(C1)NOC1=N,NC(ON1)=CC1=N,7.0,-1173.2164241719033,-1172.2419591636658,-0.9744650082375301,-1172.1032087358428,-1172.553991355896,0.45078262005313263,1.1132154360605,-0.31203219223016276,-1.4252476282906628
335,CC1=NN=C(C)C1,Cc1cc(C)n[nH]1,7.0,-1512.0244830821025,-1511.7265624465942,-0.2979206355082624,-1529.2600845685238,-1529.1954388504028,-0.06464571812102804,-17.235601486421274,-17.46887640380851,-0.23327491738723438
336,C1C(c2ccccc2)=NN=C1,c1c[nH]nc1-c1ccccc1,11.0,-2159.4494576443763,-2155.4824918670656,-3.9669657773106337,-2178.9022277086747,-2169.5498918838503,-9.352335824824422,-19.45277006429842,-14.067400016784632,5.3853700475137884
337,CCOc1cc(C)n[nH]1,CCOc1n[nH]c(C)c1,9.0,-1914.2087314467976,-1913.8534537124633,-0.3552777343343223,-1916.2618193614444,-1916.2246168670654,-0.03720249437901657,-2.053087914646767,-2.3711631546020726,-0.31807523995530573
338,NC1=NN=CC1,Nc1n[nH]cc1,6.0,-1088.8659784584424,-1089.3062304611205,0.4402520026781076,-1103.2802706971668,-1103.1500088729858,-0.13026182418093413,-14.414292238724329,-13.843778411865287,0.5705138268590417
339,c1c(cccc2)c2n[nH]1,c1n[nH]c2c1cccc2,9.0,-1719.943937510061,-1719.2660616073608,-0.6778759027001797,-1725.0533390316714,-1725.4924541931152,0.4391151614438513,-5.10940152161038,-6.226392585754411,-1.116991064144031
340,C1N=CNC=C1,C1NC=NC=C1,6.0,-1221.617448684402,-1221.7164358520508,0.0989871676488292,-1221.8789754599902,-1221.8060780296325,-0.0728974303576706,-0.2615267755882087,-0.08964217758170889,0.1718845980064998
341,COC1=NCNC(OC)=C1,COC(C1)=NCN=C1OC,10.0,-2007.3552579273482,-2006.7164157943726,-0.6388421329756966,-2018.7651781997497,-2016.540459503174,-2.224718696575792,-11.40992027240145,-9.824043708801355,1.5858765636000953
342,CCC1=NCNC(CC)=C1,CCC1=NCN=C(CC)C1,10.0,-2400.1190552767416,-2400.690531349182,0.5714760724404186,-2403.015662709129,-2402.475985359192,-0.5396773499373921,-2.8966074323875546,-1.7854540100097438,1.1111534223778108
343,CC(C=C1C)=NCN1c1ccccc1,CC(C=C1C)N=CN1c1ccccc1,14.0,-3051.4451017015163,-3050.0952375183106,-1.349864183205682,-3049.517682285311,-3047.444151489258,-2.0735307960530918,1.927419416205339,2.651086029052749,0.7236666128474099
344,CC1=NCCN=C(C)C1,CC1=NCCNC(C)=C1,9.0,-2101.5530177760493,-2101.6417637557984,0.08874597974909193,-2105.6249908896334,-2105.574231491089,-0.05075939854441458,-4.071973113584136,-3.932467735290629,0.1395053782935065
345,N=C1CN=CC1,N=C1C=NCC1,6.0,-1220.4556275396778,-1220.3959951400757,-0.059632399602151054,-1222.2753909839996,-1222.1116003875732,-0.16379059642645188,-1.8197634443217794,-1.7156052474974786,0.10415819682430083
346,N=C1CN=CC1,N=C1C=CNC1,6.0,-1220.4556275396778,-1220.3959951400757,-0.059632399602151054,-1220.2742811065546,-1220.1890000038147,-0.08528110273982747,0.1813464331232808,0.20699513626095722,0.02564870313767642
347,N=C1CN=CC1,NC1=CC=NC1,6.0,-1220.4556275396778,-1220.3959951400757,-0.059632399602151054,-1223.260087067744,-1223.232259563446,-0.027827504298102212,-2.804459528066218,-2.8362644233702667,-0.03180489530404884
348,N=C1C=CNC1,Nc1c[nH]cc1,6.0,-1220.2742823615947,-1220.1902315940856,-0.08405076750909757,-1227.0287489123994,-1226.9715435676574,-0.057205344741987574,-6.754466550804636,-6.781311973571746,-0.026845422767109994
349,NC1=CC=NC1,Nc1c[nH]cc1,6.0,-1223.2600883227844,-1223.2329633293152,-0.027124993469215042,-1227.0287489123994,-1226.9714555969238,-0.057293315475590134,-3.7686605896149104,-3.7384922676085353,0.030168322006375092
350,C/N=C1/C=COC1,CNc1cocc1,7.0,-1439.5917309168553,-1439.4764628181458,-0.11526809870952093,-1441.0780818911003,-1441.3771584892272,0.29907659812693055,-1.4863509742449423,-1.9006956710813938,-0.4143446968364515
351,Nc1cocc1,N=C1C=COC1,6.0,-1151.9716932339888,-1151.9327716827393,-0.03892155124958663,-1149.6366625898584,-1149.6393746566773,0.002712066818958192,2.335030644130484,2.293397026061939,-0.04163361806854482
352,Nc1coc2c1cccc2,N=C1c(cccc2)c2OC1,10.0,-1947.4594062688363,-1946.6573884048462,-0.8020178639901587,-1947.2393627737977,-1945.7322881698608,-1.5070746039368714,0.2200434950386807,0.9251002349853934,0.7050567399467127
353,Nc1cn(-c2ccccc2)nc1,N=C(C1)C=NN1c1ccccc1,12.0,-2338.9883678584274,-2331.6459972839357,-7.342370574491724,-2324.4414321619024,-2323.364256477356,-1.077175684546546,14.546935696524997,8.281740806579819,-6.265194889945178
354,Nc1conc1,N=C1C=NOC1,6.0,-1010.8197300572,-1010.7707978553772,-0.04893220182282221,-1000.3385813159721,-1000.1485956802368,-0.18998563573529736,10.481148741227912,10.622202175140387,0.14105343391247516
355,O/N=C1/c(cccc2)c2OC1,ONc1coc2c1cccc2,11.0,-2020.8222810302161,-2018.496400794983,-2.3258802352331713,-2009.0315932398767,-2007.6999285964966,-1.3316646433800088,11.790687790339462,10.796472198486299,-0.9942155918531626
356,Nc1ccncc1,N=C1C=CNC=C1,7.0,-1406.1512788403102,-1406.0759985809327,-0.07528025937745042,-1387.9612456281877,-1387.9790991096497,0.017853481461997944,18.190033212122444,18.096899471282995,-0.09313374083944836
357,NNc1ccncc1,NN=C1C=CNC=C1,8.0,-1548.8960943140478,-1548.529822631836,-0.3662716822118455,-1537.2612904331374,-1537.4982926330567,0.23700219991928861,11.63480388091034,11.031529998779206,-0.6032738821311341
358,CC(Nc1ccncc1)=O,CC(N=C1C=CNC=C1)=O,10.0,-1975.483231670713,-1973.3324020843506,-2.150829586362306,-1958.4938283649933,-1958.9275463333129,0.43371796831957,16.989403305719634,14.404855751037758,-2.584547554681876
359,O=C(c1ccccc1)Nc1ccncc1,O=C(c1ccccc1)N=C1C=CNC=C1,15.0,-2920.576568033579,-2906.0313731002807,-14.545194933298262,-2906.3719575688697,-2898.965739715576,-7.406217853293583,14.204610464709276,7.065633384704597,-7.138977080004679
360,[O-][N+](Nc1ccncc1)=O,[O-][N+](N=C1C=CNC=C1)=O,10.0,-1575.4614585386526,-1575.80690801239,0.3454494737375171,-1565.7718324521788,-1564.8176039657592,-0.9542284864196517,9.689626086473709,10.989304046630878,1.2996779601571689
361,Nc1ccnc2ccccc12,N=C1c(cccc2)c2NC=C1,11.0,-2196.0883079250043,-2183.65388772583,-12.434420199174383,-2183.297725354022,-2174.6791134796144,-8.618611874407634,12.790582570982224,8.974774246215475,-3.815808324766749
362,C(CC1)CCC1Nc1ccnc2c3ncccc3ccc12,C(CC1)CCC1/N=C1\c2ccc(cccn3)c3c2NC=C1,21.0,-4486.078106534519,-4443.568196914673,-42.50990961984644,-4476.779988085766,-4444.813510620117,-31.966477465648495,9.298118448753485,-1.2453137054444596,-10.543432154197944
363,c(cc1)ccc1Nc1ccnc2c3ncccc3ccc12,c(cc1)ccc1/N=C1\c2ccc(cccn3)c3c2NC=C1,21.0,-4094.436410399415,-4040.2621459350585,-54.17426446435638,-4090.03804181947,-4041.292811050415,-48.74523076905507,4.398368579944872,-1.0306651153564417,-5.429033695301314
364,Nc1cnncc1,N=C1C=NNC=C1,7.0,-1259.094672136305,-1259.1519416999818,0.05726956367675484,-1249.3259205797265,-1249.2762591705323,-0.04966140919418649,9.768751556578536,9.875682529449477,0.10693097287094133
365,Nc1cnnc2ccccc12,N=C1c(cccc2)c2NN=C1,11.0,-2048.1247293401384,-2039.1978497772216,-8.926879562916838,-2044.5411376721747,-2038.5067516937256,-6.034385978449109,3.583591667963674,0.6910980834959446,-2.8924935844677293
366,O=C1C=CNC=C1,[O-]c1cc[nH+]cc1,7.0,-1332.7993192785073,-1332.719842918396,-0.07947636011135728,-1332.799213854034,-1332.6777929077148,-0.12142094631917644,0.00010542447330408322,0.04205001068112324,0.04194458620781916
367,Nc1c(cccc2)c2nc2ccccc12,N=C1c(cccc2)c2Nc2c1cccc2,15.0,-2981.914833128788,-2947.319381286621,-34.59545184216677,-2979.8828307390913,-2946.9477929077148,-32.935037831376576,2.032002389696572,0.37158837890638097,-1.6604140107901912
368,CC(C)C(/C(/C)=N/C)/C(/C)=N/C,CC(C)/C(/C(/C)=N/C)=C(\C)/NC,12.0,-3106.2595934968444,-3106.7659841308596,0.5063906340151334,-3102.918528978293,-3106.2687735443114,3.3502445660183184,3.3410645185513204,0.4972105865481353,-2.843853932003185
369,CC(C)C(/C(/C)=N/c1ccccc1)/C(/C)=N/c1ccccc1,CC(C)/C(/C(/C)=N/c1ccccc1)=C(\C)/Nc1ccccc1,22.0,-5004.488784052851,-4996.2932427520755,-8.195541300775403,-4996.702927156013,-4993.2751428222655,-3.427784333747695,7.785856896837686,3.0180999298099778,-4.767756967027708
370,CC1=CN=C(/C(/CCC2)=C\Nc3ccccc3)N2C1=O,CC1=CN=C(C(CCC2)/C=N/c3ccccc3)N2C1=O,20.0,-4136.848134266712,-4111.369593704224,-25.47854056248798,-4126.139926909365,-4113.5502122497555,-12.589714659609854,10.70820735734651,-2.1806185455316154,-12.888825902878125
371,CC/N=C(\C)/C/N=N/CC,CCN/N=C\C(\C)=N\CC,10.0,-2379.9533828686826,-2379.495390609741,-0.4579922589414309,-2389.8354186841084,-2389.24958555603,-0.5858331280783204,-9.882035815425752,-9.754194946288862,0.12784086913688952
372,CC1=CN=C(/C(/CCC2)=N\Nc3ccccc3)N2C1=O,CC1=CN=C(C(CCC2)/N=N/c3ccccc3)N2C1=O,20.0,-3997.404666518637,-3974.4417392578125,-22.962927260824472,-3982.9162853391967,-3970.6051596221923,-12.311125717004415,14.488381179440239,3.8365796356201827,-10.651801543820056
373,O=C1N(CCC/C2=N/Nc3ccccc3)C2=NC2=C1CCCC2,O=C1N(CCCC2/N=N/c3ccccc3)C2=NC2=C1CCCC2,23.0,-4752.960646882516,-4722.496298309326,-30.464348573189454,-4738.20836938655,-4721.082080795288,-17.126288591261982,14.752277495966155,1.4142175140386826,-13.338059981927472
374,O=C1N(CCC/C2=N/Nc3ccccc3)C2=Nc2c1cccc2,O=C1N(CCCC2/N=N/c3ccccc3)C2=Nc2c1cccc2,23.0,-4496.237885670858,-4455.754254821777,-40.48363084908124,-4481.984160573365,-4457.657941497802,-24.32621907556313,14.253725097492861,-1.903686676025245,-16.157411773518106
375,C/C(/N=N/c1ccccc1)=C1/Nc(cccc2)c2NC1=O,C/C(/C1=Nc(cccc2)c2NC1=O)=N/Nc1ccccc1,21.0,-4019.3717773361204,-4005.8884614715575,-13.483315864562883,-4027.34285062323,-4000.3874755554198,-26.95537506781011,-7.971073287109448,5.500985916137779,13.472059203247227
376,CCC(/C(/C1=Nc(cccc2)c2NC1=O)=N\Nc1ccccc1)=O,CCC(/C(/N=N/c1ccccc1)=C1\Nc(cccc2)c2NC1=O)=O,24.0,-4582.791607148469,-4560.200851226807,-22.590755921662094,-4574.243312832217,-4562.121428283692,-12.121884548525486,8.548294316251486,-1.9205770568851221,-10.468871373136608
377,CCC(C1=CNN(C23Oc(cccc4)c4N2)C1=NN=C3C(CC)=O)=O,CCC(c1c(NN=C(C23Oc(cccc4)c4N3)C(CC)=O)n2nc1)=O,25.0,-4644.211166446143,-4615.821931045532,-28.389235400610232,-4664.110822752569,-4621.114602264404,-42.99622048816491,-19.89965630642655,-5.292671218871874,14.606985087554676
378,COC(/C(/N=N/c([nH]nc1)c1C#N)=C1\Nc(cccc2)c2NC1=O)=O,COC(/C(/C1=Nc(cccc2)c2NC1=O)=N\Nc([nH]nc1)c1C#N)=O,25.0,-4154.806877450189,-4132.54168611145,-22.265191338738987,-4166.10687010402,-4139.4618159027095,-26.645054201310813,-11.299992653831396,-6.920129791259569,4.3798628625718266
379,Cc1n[nH]c(/N=N/C(/C(OC)=O)=C2/Nc(cccc3)c3NC2=O)c1C#N,Cc1n[nH]c(N/N=C(\C(OC)=O)/C2=Nc(cccc3)c3NC2=O)c1C#N,26.0,-4453.475120225546,-4430.313822418213,-23.16129780733263,-4464.90336051264,-4437.247675643921,-27.65568486871871,-11.428240287094013,-6.933853225707935,4.494387061386078
380,CCOC(c1c(N/N=C\C2=Nc(cccc3)c3NC2=O)[nH]nc1)=O,CCOC(c(cn[nH]1)c1/N=N/C=C1/Nc(cccc2)c2NC1=O)=O,24.0,-4280.128623481335,-4253.642198043824,-26.48642543751157,-4258.383009510826,-4243.613182525634,-14.769826985191685,21.745613970509112,10.029015518189226,-11.716598452319886
381,CCOC(/C(/N=N/c(n(C)nc1C)c1C#N)=C1\Nc(cccc2)c2-n2c1nnc2)=O,CCOC(/C(/c1nc(cccc2)c2n2c1nnc2)=N\Nc(n(C)nc1C)c1C#N)=O,30.0,-5292.55117786236,-5248.643977981567,-43.90719988079309,-5298.874526034737,-5250.102532745362,-48.77199328937513,-6.323348172376427,-1.4585547637943819,4.864793408582045
382,CCOC(/C(/N=N/c(n(C)nc1)c1C(OCC)=O)=C1\Nc(cccc2)c2-n2c1nnc2)=O,CCOC(/C(/c1nc(cccc2)c2n2c1nnc2)=N\Nc(n(C)nc1)c1C(OCC)=O)=O,32.0,-5756.555695841436,-5712.128696548461,-44.42699929297487,-5767.9760732190225,-5719.908828231812,-48.06724498721087,-11.420377377586192,-7.7801316833501915,3.6402456942360004
383,CNc(cc1)ccc1N=O,C/N=C(\C=C1)/C=C/C1=N/O,10.0,-1915.608813814438,-1914.9309192581177,-0.6778945563203251,-1904.3281941651126,-1903.9166315231323,-0.41156264198025383,11.280619649325445,11.014287734985373,-0.2663319143400713
384,CNc(cc1)ccc1/N=N/c1ccccc1,C/N=C(\C=C1)/C=C/C1=N/Nc1ccccc1,16.0,-3243.150024684922,-3228.156799484253,-14.993225200668803,-3226.038999800492,-3218.9663209991454,-7.072678801346683,17.111024884429753,9.190478485107633,-7.92054639932212
385,Nc(c1ccccc11)ccc1/N=N/c1ccccc1,N=C(C=C1)c(cccc2)c2/C1=N/Nc1ccccc1,19.0,-3741.2762822887753,-3707.3984839782715,-33.87779831050375,-3731.6886738466324,-3704.944452392578,-26.74422145405424,9.587608442142937,2.4540315856934285,-7.133576856449508
386,Nc(c1ccccc11)c(cccc2)c2c1/N=N/c1ccccc1,N=C(c1c2cccc1)c(cccc1)c1C2=NNc1ccccc1,23.0,-4521.877675612845,-4465.361714584351,-56.51596102849453,-4523.358029314342,-4465.322655578613,-58.03537373572908,-1.4803537014968242,0.03905900573772669,1.519412707234551
387,Nc(ccc1ccccc11)c1/N=N/c1ccccc1,N=C(C=Cc1c2cccc1)/C2=N\Nc1ccccc1,19.0,-3746.178120566497,-3709.009755935669,-37.16836463082791,-3740.993191185344,-3712.1116040039065,-28.88158718143768,5.18492938115287,-3.1018480682373593,-8.286777449390229
388,COCNc(ccc1ccccc11)c1/N=N/c1ccccc1,COC/N=C(\C=Cc1c2cccc1)/C2=N\Nc1ccccc1,22.0,-4409.405591282105,-4370.14113684082,-39.264454441285125,-4413.493486003303,-4379.56737689209,-33.92610911121301,-4.087894721197699,-9.426240051269815,-5.338345330072116
389,Nc(cc1)cc(O)c1/N=N/c(c1ccccc1cc1)c1O,Nc(cc1)cc(O)c1N/N=C(/c(cccc1)c1C=C1)\C1=O,21.0,-3945.821484193201,-3909.52320854187,-36.29827565133064,-3947.2453517056615,-3920.065269378662,-27.18008232699958,-1.4238675124606743,-10.542060836791734,-9.11819332433106
390,Nc(cc1)cc(O)c1N/N=C(/c(cccc1)c1C=C1)\C1=O,N=C(C=C/C1=N/Nc(c2ccccc2cc2)c2O)C=C1O,21.0,-3947.2453535882214,-3920.0635099639894,-27.181843624231988,-3926.5232086942056,-3894.0273397521973,-32.4958689420082,20.722144894015855,26.03617021179207,5.314025317776213
391,N=C(CCC1)CC1=O,N=C(CCC1)C=C1O,8.0,-1753.7339765574811,-1754.0431798553466,0.30920329786545153,-1746.916492519693,-1747.0394778671264,0.12298534743331402,6.817484037788063,7.0037019882202,0.1862179504321375
392,N=C(CCC1)CC1=O,NC(CCC1)=CC1=O,8.0,-1753.7339765574811,-1754.0431798553466,0.30920329786545153,-1760.4884989581294,-1760.5899618530273,0.10146289489784976,-6.754522400648284,-6.546781997680682,0.20774040296760177
393,N=C(CCC1)C=C1O,NC(CCC1)=CC1=O,8.0,-1746.916492519693,-1747.0394778671264,0.12298534743331402,-1760.4884989581294,-1760.5901377944947,0.10163883636528226,-13.572006438436347,-13.550659927368315,0.02134651106803176
394,CC(/C=C(/C)\O)=N,CC(/C=C(/C)\N)=O,7.0,-1593.058906357804,-1594.438405632019,1.3794992742150498,-1590.7596378332048,-1590.2017350997926,-0.5579027334122202,2.299268524599256,4.236670532226526,1.93740200762727
395,CC(CC1=O)=NN1c1ccccc1,Cc(cc1O)nn1-c1ccccc1,13.0,-2577.5638065807734,-2573.7196395263672,-3.844167054406171,-2567.2283651483513,-2561.5441381072997,-5.684227041051599,10.335441432422158,12.175501419067587,1.8400599866454286
396,CC(CC1=O)=NN1c1ccccc1,CC(NN1c2ccccc2)=CC1=O,13.0,-2577.5638065807734,-2573.7198154678345,-3.8439911129389657,-2569.72767036147,-2565.1625503234864,-4.565120037983434,7.836136219303626,8.557265144348094,0.7211289250444679
397,Cc(cc1O)nn1-c1ccccc1,CC(NN1c2ccccc2)=CC1=O,13.0,-2567.228381464016,-2561.546601287842,-5.681780176174016,-2569.72767036147,-2565.1627262649536,-4.5649440965162285,-2.49928889745388,-3.6161249771116672,-1.1168360796577872
398,CC(C)(C)C(Cc1nc2ccccc2cc1)=O,CC(C)(C)C(/C=C1\Nc(cccc2)c2C=C1)=O,17.0,-3757.1072543489736,-3741.0163238983155,-16.090930450658107,-3759.9761746755125,-3745.180154663086,-14.796020012426652,-2.868920326538955,-4.16383076477041,-1.2949104382314545
399,O=C(Cc1ncccc1)c1ccccc1,O=C(/C=C1/NC=CC=C1)c1ccccc1,15.0,-3034.59197899841,-3013.0567435913085,-21.53523540710148,-3021.852336535432,-3011.8589340820313,-9.993402453400904,12.739642462977827,1.1978095092772492,-11.541832953700577
400,O/C(/c1ccccc1)=C\c1ncccc1,O=C(/C=C1/NC=CC=C1)c1ccccc1,15.0,-3021.637738089655,-3007.78975982666,-13.847978262995184,-3021.852337162952,-3011.858582199097,-9.993754963855281,-0.2145990732969949,-4.068822372436898,-3.8542232991399032
401,O=C(Cc1nc2ccccc2cc1)c1ccccc1,O/C(/c1ccccc1)=C\c1nc2ccccc2cc1,19.0,-3825.6549146193233,-3791.1976454315186,-34.45726918780474,-3812.6527739694143,-3785.8796386413574,-26.773135328056924,13.002140649909052,5.318006790161235,-7.684133859747817
402,O=C(Cc1nc2ccccc2cc1)c1ccccc1,O=C(/C=C1/Nc(cccc2)c2C=C1)c1ccccc1,19.0,-3825.654919639556,-3791.195534133911,-34.459385505644605,-3818.7375095038797,-3798.136776901245,-20.600732602634707,6.917410135676164,-6.941242767333733,-13.858652903009897
403,O/C(/c1ccccc1)=C\c1nc2ccccc2cc1,O=C(/C=C1/Nc(cccc2)c2C=C1)c1ccccc1,19.0,-3812.652790912599,-3785.8894913635254,-26.76329954907351,-3818.7375107589196,-3798.136073135376,-20.60143762354346,-6.084719846320695,-12.246581771850742,-6.161861925530047
404,O=C(Cc1ccncc1)c1ccccc1,O=C(/C=C1\C=CN=CC1)c1ccccc1,15.0,-3031.663152462277,-3013.1197306365966,-18.543421825680525,-3004.464020776943,-3001.359099197388,-3.104921579555139,27.199131685334123,11.760631439208737,-15.438500246125386
405,O/C(/c1ccccc1)=C\c1ccncc1,O=C(/C=C1\C=CN=CC1)c1ccccc1,15.0,-3020.7553119159766,-3007.8055945587157,-12.949717357260852,-3004.464021404463,-3001.360506729126,-3.10351467533701,16.29129051151358,6.445087829589738,-9.846202681923842
406,O=C(Cc1ccnc2ccccc12)c1ccccc1,O=C(/C=C1\c(cccc2)c2N=CC1)c1ccccc1,19.0,-3821.0747653576855,-3785.0425091400148,-36.03225621767069,-3797.864013325731,-3780.657695892334,-17.20631743339709,23.2107520319546,4.384813247680995,-18.825938784273603
407,O/C(/c1ccccc1)=C\c1ccnc2ccccc12,O=C(/C=C1\c(cccc2)c2N=CC1)c1ccccc1,19.0,-3809.0906945445117,-3776.2971625671385,-32.79353197737328,-3797.8640177184425,-3780.660159072876,-17.20385864556647,11.226676826069252,-4.362996505737556,-15.589673331806807
408,CC/N=C(\CCC1)/C=C1O,CC/N=C(\CCC1)/CC1=O,10.0,-2331.0831353009803,-2330.2495498580934,-0.8335854428869425,-2338.0223739531607,-2337.805180229187,-0.21719372397365078,-6.939238652180393,-7.5556303710936845,-0.6163917189132917
409,CC/N=C(\CCC1)/CC1=O,CCNC(CCC1)=CC1=O,10.0,-2338.022389013821,-2337.8057080535887,-0.2166809602322246,-2343.629889232073,-2343.824665649414,0.1947764173410178,-5.607500218251971,-6.0189575958252135,-0.4114573775732424
410,O=C(CCC1)C/C1=N/Nc1ccccc1,O=C(CCC1)C=C1NNc1ccccc1,15.0,-3145.4183450447,-3143.3153607788086,-2.1029842658913367,-3143.4668260929175,-3141.3525577697756,-2.114268323141914,1.9515189517824183,1.9628030090329958,0.011284057250577462
411,CC(C)(C/C(/C1)=N\Nc2ccccc2)CC1=O,CC(C)(C1)CC(NNc2ccccc2)=CC1=O,17.0,-3732.1903820768202,-3727.6127510375977,-4.577631039222524,-3729.8446458270596,-3725.9152677612306,-3.9293780658290416,2.345736249760648,1.6974832763671657,-0.6482529733934825
412,CC(C1)=Nc(cccc2)c2NC1=O,CC(Nc(cccc1)c1N1)=CC1=O,13.0,-2593.6335575734665,-2586.141458999634,-7.4920985738326635,-2577.390117228559,-2574.7390443878176,-2.6510728407415627,16.243440344907413,11.402414611816312,-4.841025733091101
413,O=C1NC=CN=CC1,O=C1NC=CNC=C1,8.0,-1497.8595310503174,-1496.4231736221313,-1.4363574281860565,-1453.7655969655393,-1465.3325569381714,11.566959972632048,44.093934084778084,31.09061668395998,-13.003317400818105
414,CC(C1)=Nc(ccnc2)c2NC1=O,CC(Nc(ccnc1)c1N1)=CC1=O,13.0,-2467.321249338909,-2460.4682283325196,-6.853021006389554,-2450.2371409575126,-2448.9465254058837,-1.290615551628889,17.084108381396618,11.521702926635953,-5.562405454760665
415,CC(C1)=Nc(nccc2)c2NC1=O,CC(Nc(nccc1)c1N1)=CC1=O,13.0,-2466.7095325391165,-2460.432864097595,-6.276668441521451,-2451.390389459868,-2450.9983547973634,-0.39203466250455676,15.319143079248533,9.434509300231639,-5.8846337790168946
416,CC(C1)=Nc(ncnc2)c2NC1=O,CC(Nc(ncnc1)c1N1)=CC1=O,13.0,-2342.5608328504413,-2336.5086675567627,-6.052165293678627,-2343.882514541373,-2339.4498810653686,-4.432633476004412,-1.3216816909316549,-2.9412135086058697,-1.6195318176742148
417,Cc1nnc(N2)n1N=C(C)CC2=O,Cc1nnc(N2)n1NC(C)=CC2=O,13.0,-2324.003623721255,-2320.822957923889,-3.180665797365691,-2308.196416724869,-2307.7851673736573,-0.4112493512116089,15.807206996385958,13.037790550231875,-2.7694164461540822
418,Cc(n1N2)nnc1N=C(C)CC2=O,Cc1nnc(NC(C)=C2)n1NC2=O,13.0,-2312.3435280038975,-2307.139814071655,-5.203713932242408,-2266.9077353620073,-2298.348018951416,31.440283589408864,45.4357926418902,8.79179512023893,-36.64399752165127
419,O=C1NCCN=CC1,O=C1NCCNC=C1,8.0,-1629.9828087628289,-1630.4668195953368,0.48401083250792,-1616.722159740799,-1615.643399093628,-1.078760647171066,13.260649022029838,14.823420501708824,1.562771479678986
420,Oc1cc2nc3ccccc3cc2cc1,O=C1C=C2Nc(cccc3)c3C=C2C=C1,15.0,-2911.5508419852226,-2878.2032390441896,-33.347602941033074,-2908.1893903790024,-2888.9281030654906,-19.26128731351173,3.361451606220271,-10.724864021301073,-14.086315627521344
421,Oc1cccc2nc3ccccc3cc12,O=C1C2=Cc(cccc3)c3NC2=CC=C1,15.0,-2910.5977519115772,-2878.4803468551636,-32.117405056413645,-2906.6637317593477,-2890.004337020874,-16.659394738473566,3.93402015222955,-11.52399016571053,-15.45801031794008
422,Oc1cc2nc3ccccc3nc2cc1,O=C1C=Cc2nc3ccccc3nc2C1,15.0,-2784.911445494709,-2754.0091482925413,-30.902297202167574,-2782.420838429239,-2762.830501579285,-19.590336849954383,2.4906070654697032,-8.821353286743488,-11.311960352213191
423,Cc1c(C)c(O)c(C)c2nc3ccccc3nc12,CC(C1=Nc(cccc2)c2NC1=C1C)=C(C)C1=O,18.0,-3668.9217469348987,-3635.8276063842773,-33.09414055062143,-3667.61823967251,-3648.8525532073972,-18.765686465112594,1.3035072623888482,-13.02494682311999,-14.328454085508838
424,Oc1cc2nc3ccccc3nc2cc1O,OC1=CC2=Nc(cccc3)c3NC2=CC1=O,16.0,-2880.78299478002,-2848.4019214324953,-32.38107334752476,-2878.2338288048168,-2861.9559242477417,-16.27790455707509,2.549165975203323,-13.55400281524635,-16.103168790449672
425,CN(C1=Nc(cccc2)c2NC1=C1OC)NC(c2ccccc2)C1=O,CN(c1nc2ccccc2nc11)NC(c2ccccc2)C(O)=C1OC,25.0,-4788.730742913902,-4800.521764572143,11.791021658241334,-4831.707367578456,-4798.911196380615,-32.79617119784052,-42.97662466455404,1.6105681915278183,44.587192856081856
426,CN(c1nc2ccccc2nc11)NC(c2ccccc2)C(O)=C1C#N,CN(c1nc2ccccc2nc1C1C#N)NC(c2ccccc2)C1=O,25.0,-4651.650683822834,-4608.666391571045,-42.98429225178916,-4648.5471563612655,-4619.792929962158,-28.75422639910721,3.103527461568774,-11.126538391113172,-14.230065852681946
427,O=C(C1)Nc2c1nccc2,O=C1NC2=CC=CNC2=C1,10.0,-1847.0144392009304,-1846.9675455093384,-0.04689369159200396,-1835.8873458431876,-1832.9008492584228,-2.9864965847648364,11.127093357742751,14.066696250915584,2.9396028931728324
428,Oc1cc(nccc2)c2n1C1CCCCC1,O=C1N(C2CCCCC2)C2=CC=CNC2=C1,16.0,-3460.140121012813,-3450.8448589782715,-9.295262034541338,-3468.1311151353807,-3460.19403666687,-7.937078468510663,-7.990994122567827,-9.349177688598502,-1.3581835660306751
