,Unnamed: 0,Smiles_A,Smiles_B,natoms,Ea_DFT,Ea_nn,Diff_MolA,Eb_DFT,Eb_nn,Diff_molB,Diff_abi,Diff_NN,Diff_NN_abi,n_atoms
431,431,CN1OC(N)=CC1=O,CN(C(C1)=O)OC1=N,8.0,-1423.5495252015673,-1423.4028781733753,-0.1466470281918646,-1422.8489428769424,-1423.4396492193234,0.5907063423810541,0.7005823246247473,-0.036771045948171384,-0.7373533705729187,8
432,432,CC1=C(N)ONC1=O,Cc1c(N)onc1O,8.0,-1425.9616822868734,-1426.0416845497105,0.08000226283706979,-1424.458650259687,-1424.9574665082953,0.4988162486083638,1.5030320271864641,1.08421804141517,-0.418813985771294,8
433,433,Nc1noc(O)c1-c1ccccc1,NC(NOC1=O)=C1c1ccccc1,13.0,-2378.567609844642,-2378.065352648905,-0.5022571957370019,-2383.5085077453423,-2382.9145563255765,-0.5939514197657445,-4.9408979007002936,-4.84920367667155,0.0916942240287426,13
434,434,CCc1c(O)onc1N,CCC1=C(N)NOC1=O,9.0,-1717.3099477849744,-1717.2968704185184,-0.013077366455945594,-1724.6667747304134,-1723.846866923808,-0.8199078066054426,-7.356826945439026,-6.549996505289527,0.8068304401494971,9
435,435,OC(NO1)=CC1=O,OC(ON1)=CC1=O,7.0,-1054.8425199683506,-1054.9087027862215,0.06618281787086744,-1054.886441238964,-1055.3011325373577,0.4146912983937909,-0.0439212706132821,-0.3924297511362056,-0.3485084805229235,7
436,436,N=C1C=CNCC1,NC1=CC=NCC1,7.0,-1526.4875150653836,-1526.3511625781935,-0.13635248718992446,-1525.5935838941384,-1525.4185151400527,-0.17506875408571432,0.893931171244958,0.932647438140748,0.038716266895789886,7
437,437,Oc1ccncc1,O=C1C=CNC=C1,7.0,-1340.4280629433838,-1340.4606818346613,0.03261889127747964,-1338.668902256775,-1338.4886805499225,-0.18022170685253516,1.7591606866087657,1.972001284738781,0.2128405981300148,7
438,438,OC1=CC=NCC1,O=C1C=CNCC1,7.0,-1455.8731310663184,-1455.2003322655485,-0.6727988007698968,-1470.1739270216065,-1470.2454080439763,0.07148102236988052,-14.300795955288095,-15.045075778427872,-0.7442798231397774,7
439,439,Nc1nccc(O)c1,NC(NC=C1)=CC1=O,8.0,-1516.2592656483537,-1516.2255777149835,-0.033687933370174505,-1509.883961411508,-1509.730297933569,-0.15366347793883506,6.37530423684575,6.4952797814144105,0.11997554456866055,8
440,440,Cc1cc(O)cc(C)n1,CC(NC(C)=C1)=CC1=O,9.0,-1941.6235311866965,-1940.7439603645987,-0.8795708220977758,-1940.494804168099,-1940.927287780283,0.4324836121838871,1.128727018597374,-0.18332741568428895,-1.3120544342816631,9
